company_id,company_name,year,year_numeric,operating_activity,investing_activity,financing_activity,net_cash_flow,sales,operating_profit,net_profit,free_cash_flow_cr,cfo_quality_score,cfo_quality_label,capex_intensity_pct,capex_intensity_label,fcf_conversion_rate_pct,cfo_sign,cfi_sign,cff_sign,capital_allocation_pattern,negative_fcf_3yr_flag,negative_cfo_flag,financing_dependence_flag,capital_allocation_distress_flag,distress_flag,cashflow_health_score,cashflow_health_label
INFY,Infosys Ltd,Mar 2022,2022,23885.0,-6485.0,-24642.0,-7242.0,121641.0,31491.0,22146.0,17400.0,1.0785243384809897,High Quality,5.331261663419406,Moderate,55.25388206154139,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
INFY,Infosys Ltd,Mar 2023,2023,22467.0,-1071.0,-26695.0,-5299.0,146767.0,35130.0,24108.0,21396.0,0.9319313091090095,Moderate,0.7297280723868445,Asset Light,60.90520922288643,+,-,-,Reinvestor,False,False,False,False,False,85,Strong
INFY,Infosys Ltd,Mar 2024,2024,25210.0,-5093.0,-17504.0,2613.0,153670.0,36425.0,26248.0,20117.0,0.9604541298384639,Moderate,3.314244810307802,Moderate,55.22855181880576,+,-,-,Reinvestor,False,False,False,False,False,85,Strong
IOC,Indian Oil Corporation,Mar 2013,2013,9340.0,-9294.0,352.0,398.0,461780.0,13861.0,3627.0,46.0,2.5751309622277363,High Quality,2.0126467148858764,Asset Light,0.3318663877065147,+,-,+,Mixed,False,False,False,False,False,85,Strong
IOC,Indian Oil Corporation,Mar 2014,2014,24195.0,-18594.0,-3116.0,2485.0,488345.0,17222.0,6967.0,5601.0,3.4728003444811253,High Quality,3.807554085738566,Moderate,32.52235512716293,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
IOC,Indian Oil Corporation,Mar 2015,2015,46092.0,-10215.0,-38283.0,-2406.0,449507.0,10575.0,4872.0,35877.0,9.460591133004925,High Quality,2.272489638648564,Asset Light,339.26241134751774,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
IOC,Indian Oil Corporation,Mar 2016,2016,25624.0,-13610.0,-11890.0,124.0,346045.0,22038.0,12413.0,12014.0,2.0642874405864817,High Quality,3.9330144923348116,Moderate,54.51492875941556,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
IOC,Indian Oil Corporation,Mar 2017,2017,28216.0,-17684.0,-10937.0,-405.0,355379.0,34149.0,20385.0,10532.0,1.3841550159430953,High Quality,4.9760959426415186,Moderate,30.841313069196758,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
IOC,Indian Oil Corporation,Mar 2018,2018,29115.0,-17119.0,-12007.0,-11.0,421492.0,41658.0,22626.0,11996.0,1.286793953858393,High Quality,4.061524299393582,Moderate,28.796389649047,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
IOC,Indian Oil Corporation,Mar 2019,2019,12747.0,-22569.0,10436.0,614.0,528158.0,35262.0,17274.0,-9822.0,0.7379298367488711,Moderate,4.273153109486176,Moderate,-27.85434745618513,+,-,+,Mixed,False,False,False,False,False,45,Watch
IOC,Indian Oil Corporation,Mar 2020,2020,7146.0,-29101.0,22456.0,502.0,483763.0,16053.0,-1876.0,-21955.0,-3.8091684434968016,Accrual Risk,6.01554893615262,Moderate,-136.76571357378685,+,-,+,Mixed,False,False,False,False,False,15,Distress
IOC,Indian Oil Corporation,Mar 2021,2021,49650.0,-22935.0,-27369.0,-653.0,363950.0,39929.0,21762.0,26715.0,2.2814998621450235,High Quality,6.301689792553922,Moderate,66.90625860903103,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
IOC,Indian Oil Corporation,Mar 2022,2022,25747.0,-21294.0,-4058.0,395.0,589321.0,47758.0,25727.0,4453.0,1.00077739339993,High Quality,3.61331091204963,Moderate,9.324092298672474,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
IOC,Indian Oil Corporation,Mar 2023,2023,29644.0,-28030.0,-1794.0,-180.0,841756.0,30683.0,11704.0,1614.0,2.5328092959671906,High Quality,3.3299435941056554,Moderate,5.260241827722192,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
IOC,Indian Oil Corporation,Mar 2024,2024,71099.0,-31464.0,-39385.0,250.0,776352.0,75646.0,43161.0,39635.0,1.6472973286068442,High Quality,4.052800791393595,Moderate,52.39536789783994,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,Mar 2015,2015,69.0,-46.0,-17.0,6.0,1059.0,152.0,131.0,23.0,0.5267175572519084,Moderate,4.343720491029273,Moderate,15.131578947368421,+,-,-,Reinvestor,False,False,False,False,False,85,Strong
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,Mar 2016,2016,288.0,7.0,-31.0,263.0,1367.0,190.0,189.0,295.0,1.5238095238095237,High Quality,0.5120702267739575,Asset Light,155.26315789473685,+,+,-,Liquidating Assets,False,False,False,False,False,85,Strong
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,Mar 2017,2017,338.0,94.0,-136.0,296.0,1520.0,314.0,229.0,432.0,1.4759825327510918,High Quality,6.184210526315789,Moderate,137.5796178343949,+,+,-,Liquidating Assets,False,False,False,False,False,85,Strong
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,Mar 2018,2018,24.0,40.0,-57.0,7.0,1466.0,274.0,221.0,64.0,0.1085972850678733,Accrual Risk,2.728512960436562,Asset Light,23.357664233576642,+,+,-,Liquidating Assets,False,False,False,False,False,45,Watch
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,Mar 2019,2019,499.0,-353.0,-179.0,-33.0,1870.0,383.0,309.0,146.0,1.6148867313915858,High Quality,18.877005347593585,Capital Intensive,38.1201044386423,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,Mar 2020,2020,409.0,8.0,-280.0,137.0,2264.0,703.0,513.0,417.0,0.797270955165692,Moderate,0.35335689045936397,Asset Light,59.31721194879089,+,+,-,Liquidating Assets,False,False,False,False,False,75,Healthy
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,Mar 2021,2021,248.0,-453.0,-47.0,-252.0,777.0,188.0,187.0,-205.0,1.3262032085561497,High Quality,58.301158301158296,Capital Intensive,-109.04255319148936,+,-,-,Shareholder Returns,False,False,False,False,False,65,Healthy
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,Mar 2022,2022,524.0,-242.0,-258.0,23.0,1879.0,874.0,660.0,282.0,0.793939393939394,Moderate,12.879191059073975,Capital Intensive,32.265446224256294,+,-,-,Reinvestor,False,False,False,False,False,85,Strong
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,Mar 2023,2023,812.0,-317.0,-434.0,61.0,3541.0,1276.0,1006.0,495.0,0.8071570576540755,Moderate,8.952273369104773,Capital Intensive,38.793103448275865,+,-,-,Reinvestor,False,False,False,False,False,85,Strong
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,Mar 2024,2024,882.0,-215.0,-404.0,262.0,4270.0,1466.0,1111.0,667.0,0.7938793879387939,Moderate,5.035128805620609,Moderate,45.49795361527968,+,-,-,Reinvestor,False,False,False,False,False,85,Strong
IRFC,Indian Railway Finance Corporation Ltd,Mar 2016,2016,-16378.0,2.0,17582.0,1206.0,7507.0,7468.0,849.0,-16376.0,-19.290930506478208,Accrual Risk,0.026641800985746637,Asset Light,-219.2822710230316,-,+,+,Distress Signal,False,True,True,True,True,0,Distress
IRFC,Indian Railway Finance Corporation Ltd,Mar 2017,2017,-19455.0,2.0,18250.0,-1204.0,9047.0,9021.0,934.0,-19453.0,-20.829764453961456,Accrual Risk,0.02210677572676025,Asset Light,-215.64128145438423,-,+,+,Distress Signal,False,True,True,True,True,0,Distress
IRFC,Indian Railway Finance Corporation Ltd,Mar 2018,2018,-28076.0,2.0,28075.0,0.0,9267.0,9229.0,2055.0,-28074.0,-13.662287104622871,Accrual Risk,0.021581957483543756,Asset Light,-304.19330371654564,-,+,+,Distress Signal,True,True,True,True,True,0,Distress
IRFC,Indian Railway Finance Corporation Ltd,Mar 2019,2019,-41748.0,1.0,41749.0,3.0,11134.0,11085.0,2255.0,-41747.0,-18.51352549889135,Accrual Risk,0.008981498113885397,Asset Light,-376.60802886783944,-,+,+,Distress Signal,True,True,True,True,True,0,Distress
IRFC,Indian Railway Finance Corporation Ltd,Mar 2020,2020,-62701.0,1.0,62697.0,-2.0,13421.0,13355.0,3192.0,-62700.0,-19.64317042606516,Accrual Risk,0.0074510096118024,Asset Light,-469.48708348932985,-,+,+,Distress Signal,True,True,True,True,True,0,Distress
IRFC,Indian Railway Finance Corporation Ltd,Mar 2021,2021,-89907.0,0.0,90202.0,296.0,15771.0,15657.0,4416.0,-89907.0,-20.359375,Accrual Risk,0.0,Asset Light,-574.2287794596666,-,0,+,Other,True,True,True,False,True,0,Distress
IRFC,Indian Railway Finance Corporation Ltd,Mar 2022,2022,-64412.0,-5.0,64266.0,-151.0,20299.0,20177.0,6090.0,-64417.0,-10.576683087027915,Accrual Risk,0.02463175525887975,Asset Light,-319.2595529563364,-,-,+,Growth Funded by Debt,True,True,True,True,True,0,Distress
IRFC,Indian Railway Finance Corporation Ltd,Mar 2023,2023,-28588.0,0.0,28644.0,56.0,23722.0,23588.0,6167.0,-28588.0,-4.635641316685585,Accrual Risk,0.0,Asset Light,-121.19721892487705,-,0,+,Other,True,True,True,False,True,0,Distress
IRFC,Indian Railway Finance Corporation Ltd,Mar 2024,2024,7914.0,-8.0,-8046.0,-140.0,26645.0,26513.0,6412.0,7906.0,1.2342482844666252,High Quality,0.030024394820791892,Asset Light,29.819333911665975,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
ITC,ITC Ltd,Mar 2013,2013,7102.0,-3881.0,-3310.0,-90.0,31618.0,11221.0,7704.0,3221.0,0.921858774662513,Moderate,12.27465367828452,Capital Intensive,28.705106496747167,+,-,-,Reinvestor,False,False,False,False,False,85,Strong
ITC,ITC Ltd,Mar 2014,2014,7344.0,-3254.0,-4122.0,-32.0,35306.0,13080.0,9001.0,4090.0,0.8159093434062882,Moderate,9.21656375686852,Capital Intensive,31.269113149847094,+,-,-,Reinvestor,False,False,False,False,False,85,Strong
ITC,ITC Ltd,Mar 2015,2015,9843.0,-5275.0,-4661.0,-93.0,38817.0,14252.0,9779.0,4568.0,1.0065446364658963,High Quality,13.589406703248578,Capital Intensive,32.05164187482459,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
ITC,ITC Ltd,Mar 2016,2016,9799.0,-3921.0,-5613.0,266.0,39192.0,14531.0,9501.0,5878.0,1.0313651194611093,High Quality,10.004592774035517,Capital Intensive,40.451448627073155,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
ITC,ITC Ltd,Mar 2017,2017,10627.0,-3251.0,-7301.0,75.0,42768.0,15470.0,10477.0,7376.0,1.0143170754987114,High Quality,7.6014777403666285,Moderate,47.67937944408533,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
ITC,ITC Ltd,Mar 2018,2018,13169.0,-7114.0,-6221.0,-166.0,43449.0,16521.0,11493.0,6055.0,1.1458278952405812,High Quality,16.37321917650579,Capital Intensive,36.65032383027661,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
ITC,ITC Ltd,Mar 2019,2019,12583.0,-5546.0,-6869.0,169.0,48340.0,18537.0,12836.0,7037.0,0.9802898099096292,Moderate,11.472900289615225,Capital Intensive,37.9619140098182,+,-,-,Reinvestor,False,False,False,False,False,85,Strong
ITC,ITC Ltd,Mar 2020,2020,14690.0,-6174.0,-8181.0,334.0,49388.0,19344.0,15593.0,8516.0,0.942089399089335,Moderate,12.50101239167409,Capital Intensive,44.02398676592225,+,-,-,Reinvestor,False,False,False,False,False,85,Strong
ITC,ITC Ltd,Mar 2021,2021,12527.0,5740.0,-18634.0,-367.0,49257.0,17065.0,13383.0,18267.0,0.9360382574908466,Moderate,11.653166047465335,Capital Intensive,107.04365660709054,+,+,-,Liquidating Assets,False,False,False,False,False,75,Healthy
ITC,ITC Ltd,Mar 2022,2022,15776.0,-2238.0,-13580.0,-43.0,60645.0,20623.0,15503.0,13538.0,1.017609494936464,High Quality,3.6903289636408605,Moderate,65.64515346942734,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
ITC,ITC Ltd,Mar 2023,2023,18878.0,-5732.0,-13006.0,139.0,70919.0,25704.0,19477.0,13146.0,0.9692457770703907,Moderate,8.082460271577434,Capital Intensive,51.143790849673195,+,-,-,Reinvestor,False,False,False,False,False,85,Strong
ITC,ITC Ltd,Mar 2024,2024,17179.0,1563.0,-18551.0,191.0,70866.0,26233.0,20751.0,18742.0,0.8278637174112091,Moderate,2.205571077808822,Asset Light,71.44436396904662,+,+,-,Liquidating Assets,False,False,False,False,False,75,Healthy
JINDALSTEL,Jindal Steel & Power Ltd,Mar 2013,2013,3522.0,-9591.0,6111.0,43.0,19807.0,6106.0,2952.0,-6069.0,1.193089430894309,High Quality,48.422274953299336,Capital Intensive,-99.3940386505077,+,-,+,Mixed,False,False,False,False,False,55,Watch
JINDALSTEL,Jindal Steel & Power Ltd,Mar 2014,2014,4580.0,-12694.0,8879.0,766.0,19286.0,5799.0,1896.0,-8114.0,2.4156118143459917,High Quality,65.81976563310174,Capital Intensive,-139.920675978617,+,-,+,Mixed,False,False,False,False,False,55,Watch
JINDALSTEL,Jindal Steel & Power Ltd,Mar 2015,2015,1182.0,-6717.0,5708.0,173.0,19401.0,5464.0,-1452.0,-5535.0,-0.8140495867768595,Accrual Risk,34.62192670480903,Capital Intensive,-101.29941434846266,+,-,+,Mixed,True,False,False,False,True,0,Distress
JINDALSTEL,Jindal Steel & Power Ltd,Mar 2016,2016,4333.0,-2262.0,-2672.0,-601.0,19469.0,3437.0,-3087.0,2071.0,-1.4036281179138321,Accrual Risk,11.618470388823257,Capital Intensive,60.256037241780625,+,-,-,Reinvestor,False,False,False,False,False,55,Watch
JINDALSTEL,Jindal Steel & Power Ltd,Mar 2017,2017,6850.0,-1998.0,-5108.0,-256.0,21603.0,4709.0,-2538.0,4852.0,-2.6989755713159966,Accrual Risk,9.248715456186641,Capital Intensive,103.03673816096837,+,-,-,Reinvestor,False,False,False,False,False,55,Watch
JINDALSTEL,Jindal Steel & Power Ltd,Mar 2018,2018,7724.0,-1431.0,-6276.0,17.0,33286.0,6469.0,-1616.0,6293.0,-4.77970297029703,Accrual Risk,4.299104728714775,Moderate,97.27933219972175,+,-,-,Reinvestor,False,False,False,False,False,55,Watch
JINDALSTEL,Jindal Steel & Power Ltd,Mar 2019,2019,9027.0,-832.0,-8261.0,-67.0,46966.0,8412.0,-2412.0,8195.0,-3.7425373134328357,Accrual Risk,1.7714942724524123,Asset Light,97.42035187826914,+,-,-,Reinvestor,False,False,False,False,False,55,Watch
JINDALSTEL,Jindal Steel & Power Ltd,Mar 2020,2020,8814.0,-1476.0,-7016.0,322.0,37923.0,6831.0,-400.0,7338.0,-22.035,Accrual Risk,3.892097144213275,Moderate,107.42204655248133,+,-,-,Reinvestor,False,False,False,False,False,55,Watch
JINDALSTEL,Jindal Steel & Power Ltd,Mar 2021,2021,11961.0,-1884.0,-4612.0,5465.0,34579.0,10933.0,4267.0,10077.0,2.8031403796578394,High Quality,5.4483935336475895,Moderate,92.17049300283546,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
JINDALSTEL,Jindal Steel & Power Ltd,Mar 2022,2022,16048.0,-2331.0,-15120.0,-1403.0,51166.0,15515.0,6766.0,13717.0,2.371859296482412,High Quality,4.555759684165266,Moderate,88.41121495327103,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
JINDALSTEL,Jindal Steel & Power Ltd,Mar 2023,2023,7347.0,-4090.0,-2500.0,757.0,53212.0,9942.0,3974.0,3257.0,1.8487669854051334,High Quality,7.686236187326168,Moderate,32.76000804667069,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
JINDALSTEL,Jindal Steel & Power Ltd,Mar 2024,2024,6008.0,-8344.0,1381.0,-955.0,50354.0,10202.0,5943.0,-2336.0,1.010937237085647,High Quality,16.570679588513325,Capital Intensive,-22.897471084101156,+,-,+,Mixed,False,False,False,False,False,55,Watch
JIOFIN,Jio Financial Services Ltd,Mar 2023,2023,2055.0,-1110.0,-889.0,56.0,45.0,39.0,31.0,945.0,66.29032258064517,High Quality,2466.666666666667,Capital Intensive,2423.076923076923,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
JIOFIN,Jio Financial Services Ltd,Mar 2024,2024,-678.0,1441.0,-753.0,11.0,1855.0,1559.0,1605.0,763.0,-0.4224299065420561,Accrual Risk,77.68194070080862,Capital Intensive,48.94162924951892,-,+,-,Other,False,True,False,False,True,45,Watch
JSWENERGY,JSW Energy Ltd,Mar 2013,2013,1725.0,-944.0,-684.0,96.0,8870.0,2801.0,901.0,781.0,1.9145394006659266,High Quality,10.642615558060879,Capital Intensive,27.882898964655478,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
JSWENERGY,JSW Energy Ltd,Mar 2014,2014,2269.0,-363.0,-1859.0,48.0,8648.0,3255.0,760.0,1906.0,2.985526315789474,High Quality,4.197502312673451,Moderate,58.556067588325654,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
JSWENERGY,JSW Energy Ltd,Mar 2015,2015,3394.0,-422.0,-2327.0,645.0,9347.0,3624.0,1358.0,2972.0,2.499263622974963,High Quality,4.51481758853108,Moderate,82.00883002207505,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
JSWENERGY,JSW Energy Ltd,Mar 2016,2016,3538.0,-3272.0,-1622.0,-1357.0,9824.0,4029.0,1460.0,266.0,2.4232876712328766,High Quality,33.30618892508143,Capital Intensive,6.602134524695955,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
JSWENERGY,JSW Energy Ltd,Mar 2017,2017,3853.0,-762.0,-2595.0,496.0,8263.0,3324.0,623.0,3091.0,6.184590690208668,High Quality,9.221832264310784,Capital Intensive,92.99037304452466,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
JSWENERGY,JSW Energy Ltd,Mar 2018,2018,3934.0,-215.0,-3968.0,-249.0,8049.0,2713.0,85.0,3719.0,46.28235294117647,High Quality,2.67113927195925,Asset Light,137.08072244747513,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
JSWENERGY,JSW Energy Ltd,Mar 2019,2019,2491.0,-55.0,-2523.0,-87.0,9138.0,2855.0,684.0,2436.0,3.641812865497076,High Quality,0.6018822499452834,Asset Light,85.32399299474605,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
JSWENERGY,JSW Energy Ltd,Mar 2020,2020,2082.0,301.0,-1962.0,421.0,8273.0,2957.0,1081.0,2383.0,1.9259944495837187,High Quality,3.6383415931342924,Moderate,80.58843422387555,+,+,-,Liquidating Assets,False,False,False,False,False,85,Strong
JSWENERGY,JSW Energy Ltd,Mar 2021,2021,3700.0,-1030.0,-2515.0,155.0,6922.0,2913.0,823.0,2670.0,4.495747266099635,High Quality,14.88009245882693,Capital Intensive,91.65808444902163,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
JSWENERGY,JSW Energy Ltd,Mar 2022,2022,2952.0,-1387.0,-781.0,784.0,8167.0,3572.0,1743.0,1565.0,1.693631669535284,High Quality,16.982980286518917,Capital Intensive,43.81298992161254,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
JSWENERGY,JSW Energy Ltd,Mar 2023,2023,2084.0,-6778.0,7327.0,2634.0,10332.0,3282.0,1480.0,-4694.0,1.4081081081081082,High Quality,65.60201316298877,Capital Intensive,-143.02254722730044,+,-,+,Mixed,False,False,False,False,False,55,Watch
JSWENERGY,JSW Energy Ltd,Mar 2024,2024,6234.0,-8197.0,1675.0,-289.0,11486.0,5382.0,1725.0,-1963.0,3.6139130434782607,High Quality,71.36514017064252,Capital Intensive,-36.473429951690825,+,-,+,Mixed,False,False,False,False,False,55,Watch
JSWSTEEL,JSW Steel Ltd,Mar 2013,2013,5844.0,-5433.0,-791.0,-380.0,38210.0,6512.0,929.0,411.0,6.290635091496233,High Quality,14.218790892436534,Capital Intensive,6.311425061425062,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
JSWSTEEL,JSW Steel Ltd,Mar 2014,2014,2594.0,-5618.0,3300.0,276.0,51220.0,9169.0,402.0,-3024.0,6.45273631840796,High Quality,10.96837172979305,Capital Intensive,-32.98069582288145,+,-,+,Mixed,False,False,False,False,False,55,Watch
JSWSTEEL,JSW Steel Ltd,Mar 2015,2015,7876.0,-7372.0,-169.0,334.0,52972.0,9364.0,1722.0,504.0,4.5737514518002325,High Quality,13.916786226685796,Capital Intensive,5.3823152498932085,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
JSWSTEEL,JSW Steel Ltd,Mar 2016,2016,6897.0,-3857.0,-3151.0,-111.0,41546.0,6422.0,-481.0,3040.0,-14.338877338877339,Accrual Risk,9.283685553362538,Capital Intensive,47.337278106508876,+,-,-,Reinvestor,False,False,False,False,False,55,Watch
JSWSTEEL,JSW Steel Ltd,Mar 2017,2017,7888.0,-5094.0,-2710.0,84.0,55604.0,12308.0,3467.0,2794.0,2.275165849437554,High Quality,9.161211423638587,Capital Intensive,22.700682482937925,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
JSWSTEEL,JSW Steel Ltd,Mar 2018,2018,12379.0,-4529.0,-8185.0,-335.0,71933.0,14916.0,6113.0,7850.0,2.0250286275151317,High Quality,6.296136682746445,Moderate,52.62805041566103,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
JSWSTEEL,JSW Steel Ltd,Mar 2019,2019,14633.0,-11387.0,1753.0,4999.0,84757.0,18930.0,7524.0,3246.0,1.944843168527379,High Quality,13.434878535106245,Capital Intensive,17.147385103011093,+,-,+,Mixed,False,False,False,False,False,85,Strong
JSWSTEEL,JSW Steel Ltd,Mar 2020,2020,12785.0,-19589.0,5189.0,-1615.0,73326.0,11813.0,3919.0,-6804.0,3.262311814238326,High Quality,26.714944221694896,Capital Intensive,-57.597562007957336,+,-,+,Mixed,False,False,False,False,False,55,Watch
JSWSTEEL,JSW Steel Ltd,Mar 2021,2021,18789.0,-7702.0,-3110.0,7977.0,79839.0,20178.0,7873.0,11087.0,2.3865108599009273,High Quality,9.646914415260714,Capital Intensive,54.94598077113688,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
JSWSTEEL,JSW Steel Ltd,Mar 2022,2022,26270.0,-14748.0,-14657.0,-3135.0,146371.0,39114.0,20938.0,11522.0,1.2546566052153978,High Quality,10.07576637448675,Capital Intensive,29.457483254077825,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
JSWSTEEL,JSW Steel Ltd,Mar 2023,2023,23323.0,-10730.0,-5977.0,6616.0,165960.0,18470.0,4139.0,12593.0,5.634935974873158,High Quality,6.465413352615087,Moderate,68.18083378451543,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
JSWSTEEL,JSW Steel Ltd,Mar 2024,2024,12078.0,-14467.0,-5005.0,-7394.0,175006.0,28157.0,8973.0,-2389.0,1.3460381143430291,High Quality,8.266573717472543,Capital Intensive,-8.48456866853713,+,-,-,Shareholder Returns,False,False,False,False,False,65,Healthy
KOTAKBANK,Kotak Mahindra Bank Ltd,Mar 2013,2013,2878.0,-9035.0,7099.0,942.0,10838.0,6603.0,2238.0,-6157.0,1.285969615728329,High Quality,83.36408931537184,Capital Intensive,-93.2454944722096,+,-,+,Mixed,False,False,False,False,False,55,Watch
KOTAKBANK,Kotak Mahindra Bank Ltd,Mar 2014,2014,9068.0,-1130.0,-5814.0,2125.0,11986.0,7053.0,2527.0,7938.0,3.588444796201029,High Quality,9.427665609878192,Capital Intensive,112.54785197788175,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
KOTAKBANK,Kotak Mahindra Bank Ltd,Mar 2015,2015,2302.0,-4467.0,2426.0,260.0,13319.0,9718.0,3105.0,-2165.0,0.7413848631239935,Moderate,33.5385539454914,Capital Intensive,-22.278246552788637,+,-,+,Mixed,False,False,False,False,False,45,Watch
KOTAKBANK,Kotak Mahindra Bank Ltd,Mar 2016,2016,5025.0,-2353.0,2024.0,4696.0,20402.0,11541.0,3524.0,2672.0,1.4259364358683315,High Quality,11.533183021272423,Capital Intensive,23.15223984056841,+,-,+,Mixed,False,False,False,False,False,85,Strong
KOTAKBANK,Kotak Mahindra Bank Ltd,Mar 2017,2017,13222.0,-5289.0,6055.0,13989.0,22324.0,14832.0,5019.0,7933.0,2.634389320581789,High Quality,23.691990682673357,Capital Intensive,53.485706580366774,+,-,+,Mixed,False,False,False,False,False,85,Strong
KOTAKBANK,Kotak Mahindra Bank Ltd,Mar 2018,2018,-10392.0,-5475.0,14679.0,-1188.0,25131.0,16805.0,6258.0,-15867.0,-1.660594439117929,Accrual Risk,21.78584218694043,Capital Intensive,-94.41832787860756,-,-,+,Growth Funded by Debt,False,True,True,True,True,0,Distress
KOTAKBANK,Kotak Mahindra Bank Ltd,Mar 2019,2019,1822.0,-3323.0,8365.0,6864.0,29831.0,19758.0,7204.0,-1501.0,0.2529150471960022,Accrual Risk,11.139418725486909,Capital Intensive,-7.596922765462091,+,-,+,Mixed,False,False,False,False,False,15,Distress
KOTAKBANK,Kotak Mahindra Bank Ltd,Mar 2020,2020,46619.0,-13068.0,-735.0,32815.0,33474.0,22578.0,8593.0,33551.0,5.425229838240428,High Quality,39.03925434665711,Capital Intensive,148.60040747630435,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
KOTAKBANK,Kotak Mahindra Bank Ltd,Mar 2021,2021,4881.0,-11172.0,-10072.0,-16363.0,32820.0,29812.0,9990.0,-6291.0,0.4885885885885886,Accrual Risk,34.040219378427786,Capital Intensive,-21.102240708439552,+,-,-,Reinvestor,False,False,False,False,False,25,Distress
KOTAKBANK,Kotak Mahindra Bank Ltd,Mar 2022,2022,8308.0,-10903.0,7543.0,4949.0,33741.0,30699.0,12089.0,-2595.0,0.6872363305484325,Moderate,32.31380219910495,Capital Intensive,-8.453044073096844,+,-,+,Mixed,False,False,False,False,False,45,Watch
KOTAKBANK,Kotak Mahindra Bank Ltd,Mar 2023,2023,-1242.0,-10381.0,1883.0,-9740.0,42151.0,33485.0,14925.0,-11623.0,-0.08321608040201005,Accrual Risk,24.62812270171526,Capital Intensive,-34.71106465581604,-,-,+,Growth Funded by Debt,True,True,True,True,True,0,Distress
KOTAKBANK,Kotak Mahindra Bank Ltd,Mar 2024,2024,15685.0,-8919.0,15515.0,22281.0,56237.0,47052.0,18213.0,6766.0,0.8611980453522209,Moderate,15.859665344879707,Capital Intensive,14.379835076086033,+,-,+,Mixed,False,False,False,False,False,75,Healthy
LICI,Life Insurance Corporation of India,Mar 2019,2019,13274.0,9636.0,-13700.0,9210.0,571508.0,5920.0,2627.0,22910.0,5.052912066996574,High Quality,1.6860656368764744,Asset Light,386.9932432432432,+,+,-,Liquidating Assets,False,False,False,False,False,85,Strong
LICI,Life Insurance Corporation of India,Mar 2020,2020,54367.0,-40415.0,-18664.0,-4712.0,628043.0,-6947.0,2710.0,13952.0,20.06162361623616,High Quality,6.435068936362638,Moderate,-200.83489275946454,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
LICI,Life Insurance Corporation of India,Mar 2021,2021,80602.0,148447.0,-256125.0,-27077.0,690914.0,-252.0,2974.0,229049.0,27.10221923335575,High Quality,21.485597339176802,Capital Intensive,-90892.46031746031,+,+,-,Liquidating Assets,False,False,False,False,False,85,Strong
